☆央卫☆,#genre#
辽宁经济,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226504/1.m3u8
辽宁宜家购物,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226624/1.m3u8
沈阳新闻,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226593/1.m3u8
大众影视HD,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226474/1.m3u8
家庭影院HD,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226482/1.m3u8
家庭剧场HD,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226457/1.m3u8
卡通剧场HD,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226484/1.m3u8
劲爆电影,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226527/1.m3u8
热播电影,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226570/1.m3u8
亚洲电影,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226603/1.m3u8
原声电影,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226607/1.m3u8
喜剧电影,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226562/1.m3u8
怀旧电影,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226555/1.m3u8
家庭影院,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226622/1.m3u8
古装剧场,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226519/1.m3u8
经典剧场,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226566/1.m3u8
纪录片,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226583/1.m3u8
译制片,http://39.134.52.153/huaweicdn.ln.chinaUnicom.com/PLTV/88888888/224/3221226605/1.m3u8
☆港台☆,#genre#
凤凰中文,https://player.ggiptv.com/v/ifeng.php?id=2
凤凰咨询,https://player.ggiptv.com/v/ifeng.php?id=1
凤凰香港,https://player.ggiptv.com/v/ifeng.php?id=3
J2,mitv://198.255.74.56:41196/602fedf4000a656879fa384be71fdc50.ts
J2(备),mitv://198.255.74.56:41196/602fed750000c5b479f845bdea465bea.ts
無線新聞臺,mitv://198.255.74.56:41196/602fedf400096ec079fa380cc1a8fdbe.ts
无线新闻(备),mitv://198.255.74.56:41196/602fed74000e4d8079f8454bb3576dfc.ts
翡翠臺,mitv://198.255.74.56:41196/602fedf4000925c079fa37fa8f7a5539.ts
翡翠台(备),mitv://198.255.74.56:41196/602fed74000f2b2379f84584f82e0abd.ts
奇妙電視,mitv://198.255.74.56:41196/602fedef000a180579fa24b0eccb828a.ts
明珠臺,mitv://198.255.74.56:41196/602fedef000938f479fa24775f042408.ts
RHK31,mitv://198.255.74.56:41196/602fed8000015b1b79f870db5806b8fc.ts
RHK32,mitv://198.255.74.56:41196/602fedef0008594a79fa243d02b87858.ts
ViuTu,mitv://198.255.74.56:41196/602fedef0007672879fa23ffae0ce961.ts
ViuTu_6,mitv://198.255.74.56:41196/602fedef00067d8379fa23c3a3dd6c6f.ts
無線財經資訊臺,mitv://198.255.74.56:41196/602fedef00058c3279fa23867ed5338e.ts
香港开电视,mitv://198.255.74.56:41196/602fed7a0008f91479f85b5e7ae01ba4.ts
星空衛視,mitv://198.255.74.56:41196/602fedef00048b3a79fa234446c21e93.ts
澳門蓮花,mitv://198.255.74.56:41196/602fedef0003934979fa23049821f735.ts
澳门莲花(备),mitv://198.255.74.56:41196/602fed7a00012daa79f8595ff74754e3.ts
鳳凰中文臺 HD,mitv://198.255.74.56:41196/602fedef0002ab3479fa22c960dec8c3.ts
凤凰中文(备),mitv://198.255.74.56:41196/602fed7a0007398e79f85aec53801c62.ts
鳳凰資訊臺 HD,mitv://198.255.74.56:41196/602fedef0001c99279fa228f73cde6ac.ts
凤凰资讯(备),mitv://198.255.74.56:41196/602fed7a0006516879f85ab061642ac4.ts
鳳凰香港臺 HD,mitv://198.255.74.56:41196/602fedef0000e96a79fa2256bff21956.ts
凤凰香港(备),mitv://198.255.74.56:41196/602fed7a0005737a79f85a77fa9263fd.ts
香港有线新闻,mitv://198.255.74.56:41196/602fedef0000059b79fa221c723e419c.ts
有线新闻(备),mitv://198.255.74.56:41196/602fedfb0003598079fa51d6150c3471.ts
电影一台,mitv://198.255.74.56:41196/602fedee000ee97679fa22035bf8704f.ts
TVB经典(备),mitv://198.255.74.56:41196/602fed74000ae18179f8446b3975a359.ts
TVB星河,mitv://198.255.74.56:41196/602fed74000c8fc579f844d91eb8f804.ts
TVB华丽,mitv://198.255.74.56:41196/602fed74000bb76679f844a268cf9423.ts
有线体育1,mitv://198.255.74.56:41196/602fed74000a0b8a79f844344adb392b.ts
有线体育2,mitv://198.255.74.56:41196/602fed740009294e79f843fb4ec1df88.ts
有线电影,mitv://198.255.74.56:41196/602fed7400084a5e79f843c185978a32.ts
卫视卡式,mitv://198.255.74.56:41196/602fed740007589479f84384bbd55de6.ts
凤凰电影,mitv://198.255.74.56:41196/602fed74000637c179f8433adc8d8a94.ts
中視 HD,mitv://198.255.74.56:41196/602fede9000ba5a379fa0da5225a9874.ts
中視经典,mitv://198.255.74.56:41196/602fede9000c7d4279fa0ddd790111eb.ts
中視新聞臺,mitv://198.255.74.56:41196/602fede9000ac93179fa0d6d25eb843d.ts
东森超视,mitv://198.255.74.56:41196/602fed7400067f0f79f8434c8d376cb7.ts
公視 HD,mitv://198.255.74.56:41196/602fede90009e93f79fa0d34aab3e0fb.ts
民視臺灣臺,mitv://198.255.74.56:41196/602fede90009158d79fa0cfdc2e29c21.ts
民視新聞臺,mitv://198.255.74.56:41196/602fede90008239479fa0cc08537422f.ts
民視第一臺,mitv://198.255.74.56:41196/602feddd0002101879f9dc51724732e2.ts
民視第一臺(备),mitv://198.255.74.56:41196/602fed7a0008152279f85b247145c016.ts
民視,mitv://198.255.74.56:41196/602fede90007335579fa0c822a1ccb8e.ts
臺視 HD,mitv://198.255.74.56:41196/602fede900065cdc79fa0c4b724818fc.ts
臺視新聞臺,mitv://198.255.74.56:41196/602fede9000620bc79fa0c3c7dc9e08d.ts
華視 HD,mitv://198.255.74.56:41196/602fede30005e20f79f9f4bca653e3e3.ts
年代新聞,mitv://198.255.74.56:41196/602fede30005061879f9f483fc5de491.ts
非凡新聞,mitv://198.255.74.56:41196/602fede30004182e79f9f446345894ef.ts
緯來育樂,mitv://198.255.74.56:41196/602fede300033fae79f9f40ff3f66c11.ts
緯來綜合,mitv://198.255.74.56:41196/602fede300025bc479f9f3d569d87da9.ts
緯來電影,mitv://198.255.74.56:41196/602fede300016ef479f9f398e3e7cb8b.ts
緯來體育,mitv://198.255.74.56:41196/602fede30000915e79f9f35f49507469.ts
緯來戲劇,mitv://198.255.74.56:41196/602fede2000f006479f9f329eb68e3ed.ts
緯來日本,mitv://198.255.74.56:41196/602fede2000e280879f9f2f2e34ec1c1.ts
ELTA综合,mitv://198.255.74.56:41196/602fedfb00060f2779fa5287e061f740.ts
ELTA娱乐,mitv://198.255.74.56:41196/602fedfb0005232279fa524bb093fa5f.ts
東森新聞臺,mitv://198.255.74.56:41196/602fede2000d50d079f9f2bbb444676e.ts
东森新闻(备),mitv://198.255.74.56:41196/602fedfa000dfaab79fa50a6a148e602.ts
東森財經新聞,mitv://198.255.74.56:41196/602fede2000c749d79f9f2825b55c847.ts
東森電影,mitv://198.255.74.56:41196/602fede2000ba14779f9f24c283e764d.ts
東森洋片,mitv://198.255.74.56:41196/602fede2000b5c0b79f9f23b09179e4d.ts
東森綜合,mitv://198.255.74.56:41196/602feddd000aad3879f9de86b0546206.ts
東森戲劇,mitv://198.255.74.56:41196/602feddd0009cd8479f9de4d45c3ec69.ts
東森幼幼,mitv://198.255.74.56:41196/602feddd0008f35779f9de15259e160d.ts
綜合 HD,mitv://198.255.74.56:41196/602feddd00081bed79f9ddde54acf2bb.ts
壹電視新聞 HD,mitv://198.255.74.56:41196/602feddd0007412e79f9dda6af5b90b0.ts
龍華動畫 HD,mitv://198.255.74.56:41196/602feddd00065d4a79f9dd6b91ea998b.ts
龍華洋片,mitv://198.255.74.56:41196/602feddd00057bd879f9dd3209e8fcbf.ts
龍華影劇,mitv://198.255.74.56:41196/602feddd0004a20479f9dcfad99c791a.ts
龍華影劇(备),mitv://198.255.74.56:41196/602fed7a000057ba79f85929328828bc.ts
龍華偶像,mitv://198.255.74.56:41196/602feddd0003c76879f9dcc253d5c3eb.ts
iNews,mitv://198.255.74.56:41196/602fedcb000b98dc79f998720223e32f.ts
三立新聞,mitv://198.255.74.56:41196/602feddd0001270e79f9dc162874c3fc.ts
三立臺灣臺,mitv://198.255.74.56:41196/602feddd0000d80779f9dc0124f215d0.ts
三立都會臺 HD,mitv://198.255.74.56:41196/602fedd7000b986d79f9c7526f8d0a8e.ts
三立綜合臺 HD,mitv://198.255.74.56:41196/602fedd7000aad4079f9c716edf668ba.ts
三立戲劇臺 HD,mitv://198.255.74.56:41196/602fedd70009c26b79f9c6daa099bfd8.ts
中天新聞HD,mitv://198.255.74.56:41196/602fedd70008e0df79f9c6a02d3b45d0.ts
中天新闻(备),mitv://198.255.74.56:41196/602fedfa000ed17079fa50ddf9243de2.ts
中天綜合 HD,mitv://198.255.74.56:41196/602fedd70008029c79f9c6674a785703.ts
中天亞洲臺,mitv://198.255.74.56:41196/602fedd70007302b79f9c631b7cb6bc6.ts
中天亚洲(备),mitv://198.255.74.56:41196/602fedfb00006b4b79fa5116ddeaa0b7.ts
中天娛樂,mitv://198.255.74.56:41196/602fedd700063d2379f9c5f383df951d.ts
八大第一臺,mitv://198.255.74.56:41196/602fedd7000562e179f9c5bba3171fde.ts
八大戲劇,mitv://198.255.74.56:41196/602fedd700046fa479f9c57da1d106d2.ts
八大娛樂臺,mitv://198.255.74.56:41196/602fedd70003993f79f9c5462cd02e1e.ts
八大綜合,mitv://198.255.74.56:41196/602fedd70002c38e79f9c50f99375ac9.ts
TVBS新聞臺 HD,mitv://198.255.74.56:41196/602fedd70001ec0579f9c4d8abc2d638.ts
TVBS新闻(备),mitv://198.255.74.56:41196/602fed7a0000192b79f859191911fd67.ts
TVBS歡樂 HD,mitv://198.255.74.56:41196/602fedd70001a13279f9c4c5af8ddeb2.ts
TVBS HD,mitv://198.255.74.56:41196/602fedd20008090e79f9b2e121140cfd.ts
TVBS综合(备),mitv://198.255.74.56:41196/602fedfb0004387479fa520f4bb250df.ts
靖洋卡通,mitv://198.255.74.56:41196/602fedd20007331279f9b2aa1469bc8c.ts
靖天卡通臺,mitv://198.255.74.56:41196/602fedd2000652e479f9b2711de8c605.ts
靖天電影臺 HD,mitv://198.255.74.56:41196/602fedd2000568be79f9b2359cc8cfb4.ts
靖天映畫 HD,mitv://198.255.74.56:41196/602fedd200048a6979f9b1fc386d931a.ts
靖天映画(备),mitv://198.255.74.56:41196/602fed7a0002095079f859987f28baca.ts
靖天國際臺,mitv://198.255.74.56:41196/602fedd20003b1e179f9b1c41c231f35.ts
靖天育樂臺,mitv://198.255.74.56:41196/602fedd20002de4979f9b18e8a104a91.ts
靖天日本 HD,mitv://198.255.74.56:41196/602fedd2000209be79f9b158abfc2bf2.ts
靖天資訊,mitv://198.255.74.56:41196/602fedcc0004453379f99a7aeb11fc8a.ts
靖洋戲劇臺 HD,mitv://198.255.74.56:41196/602fedd200012f1f79f9b12078766488.ts
壹電影台,mitv://198.255.74.56:41196/602fedd20000527879f9b0e723a64e64.ts
EYETV旅遊 HD,mitv://198.255.74.56:41196/602fedd1000ec0f179f9b0b1d0f04e33.ts
EYETV戲劇 HD,mitv://198.255.74.56:41196/602fedd1000ded3379f9b07bf0a609ad.ts
阿裏郎電視臺,mitv://198.255.74.56:41196/602fedd1000daf5279f9b06b48661938.ts
JET 綜合,mitv://198.255.74.56:41196/602fedcc00036d1c79f99a43684d9b0c.ts
寰宇綜合 HD,mitv://198.255.74.56:41196/602fedcc000288af79f99a08546c851e.ts
寰宇新聞頻道,mitv://198.255.74.56:41196/602fedcc0001a5af79f999cea86390a1.ts
台视财经,mitv://198.255.74.56:41196/602fedcc0000c20479f99994f63a62f6.ts
ELTA綜合 HD,mitv://198.255.74.56:41196/602fedcb000e354d79f9991de60909bd.ts
ELTA影劇 HD,mitv://198.255.74.56:41196/602fedcb000d556c79f998e4ec5de4af.ts
ELTA體育 HD,mitv://198.255.74.56:41196/602fedcb000c797579f998ac0e885004.ts
國興衛視,mitv://198.255.74.56:41196/602fedcb000abbdb79f9983ac220c3cb.ts
臺灣電視劇,mitv://198.255.74.56:41196/602fedcb0009e37079f998026464456c.ts
博斯運動1,mitv://198.255.74.56:41196/602fedcb0009a34c79f997f298f75a88.ts
博斯高球Ⅱ HD,mitv://198.255.74.56:41196/602fedc6000da87879f98571c53e4cc2.ts
博斯運動II,mitv://198.255.74.56:41196/602fedc6000cbe7e79f9853525574933.ts
博斯網球 HD,mitv://198.255.74.56:41196/602fedc6000be34e79f984fda1f9e268.ts
博斯無限,mitv://198.255.74.56:41196/602fedc6000b0cac79f984c6063efac0.ts
博斯高球一臺,mitv://198.255.74.56:41196/602fedc6000a325279f9848e6dd252d1.ts
FOX SPORTS,mitv://198.255.74.56:41196/602fedc60009538279f9845517a69cb6.ts
FOX SPORTS 3 HD,mitv://198.255.74.56:41196/602fedc600085dd479f98416168fcd0a.ts
MOMO親子臺,mitv://198.255.74.56:41196/602fedc60007821779f983de449d1962.ts
好消息2,mitv://198.255.74.56:41196/602fedc60006a11779f983a5663d7c0b.ts
大愛一臺,mitv://198.255.74.56:41196/602fedc60005c5c479f9836c67cb42ef.ts
BBC动画,mitv://198.255.74.56:41196/602fedc60004e28179f983322b5ca739.ts
亞洲旅遊臺 HD,mitv://198.255.74.56:41196/602fedc60004030f79f982f9745cb36d.ts
美食星球 HD,mitv://198.255.74.56:41196/602fedc60003ad9579f982e3c88cd11b.ts
China Movie,mitv://198.255.74.56:41196/602fedc100074a2379f970482cbe3292.ts
衛視電影臺,mitv://198.255.74.56:41196/602fedc1000673ab79f97011a9288d96.ts
衛視中文臺,mitv://198.255.74.56:41196/602fedc10004bdd479f96fa1caaa3277.ts
衛視西片 HD,mitv://198.255.74.56:41196/602fedc10003ee4779f96f6cce048445.ts
龍祥時代,mitv://198.255.74.56:41196/602fedc10003134a79f96f348888a3c7.ts
天映頻道,mitv://198.255.74.56:41196/602fedc100015d3679f96ec451338230.ts
好萊塢電影臺,mitv://198.255.74.56:41196/602fedc10000871c79f96e8d7ae69f27.ts
CinemaWorld,mitv://198.255.74.56:41196/602fedc0000ee2f179f96e5271d29cde.ts
美亞電影臺 HD,mitv://198.255.74.56:41196/602fedc0000dfb8579f96e16cab1e51e.ts
星衛電影臺 HD,mitv://198.255.74.56:41196/602fedc0000d1bf479f96ddd873f4664.ts
星衛娛樂臺,mitv://198.255.74.56:41196/602fedc0000cd9b479f96dcc20b72a3c.ts
HBO HD,mitv://198.255.74.56:41196/602fedbb0001617979f9575537e51cff.ts
HBO Hits,mitv://198.255.74.56:41196/602fedbb0000828f79f9571cbb07604d.ts
HBO Signature HD,mitv://198.255.74.56:41196/602fedba000ee36f79f956e284e32594.ts
FX HD,mitv://198.255.74.56:41196/602fedba000e067679f956a9c8dc5b0a.ts
FOX HD,mitv://198.255.74.56:41196/602fedba000d26bb79f956701b8e7579.ts
FOX MOVIES HD,mitv://198.255.74.56:41196/602fedba000c420979f956357cb6c4b9.ts
FOX家庭影院HD,mitv://198.255.74.56:41196/602fedba000b5f0c79f955fb8f62eef5.ts
FOX CRIME HD,mitv://198.255.74.56:41196/602fedba000a7ac979f955c1251dd7ec.ts
FOX NEWS,mitv://198.255.74.56:41196/602fedba0009950679f955865f88d797.ts
CINEMAX,mitv://198.255.74.56:41196/602fedba0008ab6479f9554a1ea29573.ts
探索頻道高清,mitv://198.255.74.56:41196/602fedba0007afd779f9550a534b29d9.ts
探索(臺灣),mitv://198.255.74.56:41196/602fedba000660e479f954b4932956d5.ts
Discovery 動力頻道 HD,mitv://198.255.74.56:41196/602fedb50002a07d79f940362c746c60.ts
Discovery 動力頻道(备),mitv://198.255.74.56:41196/602fedfa000d271779fa507005845fb4.ts
Discovery 科學頻道 HD,mitv://198.255.74.56:41196/602fedb50001c11779f93ffdd7e24c77.ts
Discovery科學頻道(备),mitv://198.255.74.56:41196/602fed74000d6df579f8451264bb5571.ts
Discovery EVE HD,mitv://198.255.74.56:41196/602fedb50000e22179f93fc41265685d.ts
國家地理 HD,mitv://198.255.74.56:41196/602fedb50000044279f93f8bcb7c465a.ts
國家地理People HD,mitv://198.255.74.56:41196/602fedb4000e513e79f93f4c362e3db1.ts
國家地理野生頻道 HD,mitv://198.255.74.56:41196/602fedfa000ce4f879fa505f01781740.ts
History HD,mitv://198.255.74.56:41196/602fedb4000c974779f93edb0bec699c.ts
History2 HD,mitv://198.255.74.56:41196/602fedb4000bb12e79f93ea0d8f3ce18.ts
HISTORY 2(备),mitv://198.255.74.56:41196/602fedfb0001462179fa514e8ba96bd3.ts
Sky Sports PremierLeague,mitv://198.255.74.56:41196/602fedb4000ac8de79f93e65d48adffd.ts
Sky Action,mitv://198.255.74.56:41196/602fedb40009e50b79f93e2b73596f84.ts
Sky Comedy,mitv://198.255.74.56:41196/602fedb4000900ba79f93df083b6cc0b.ts
Sky Disney,mitv://198.255.74.56:41196/602fedb40008b57879f93ddd37888dcb.ts
Sky Family,mitv://198.255.74.56:41196/602fedaf00030b9579f928e2d84b5a12.ts
Sky Sports Golf,mitv://198.255.74.56:41196/602fed7a0009d7ab79f85b975d80c22a.ts
動物星球,mitv://198.255.74.56:41196/602fedaf0002306c79f928aa0e271fa2.ts
亞洲美食 HD,mitv://198.255.74.56:41196/602fedaf0001447679f9286d1e13fd8c.ts
OUTDOOR HD,mitv://198.255.74.56:41196/602fedaf00004c3279f9282eff64cb47.ts
TRAVEL,mitv://198.255.74.56:41196/602fedae000eb36d79f927f669e205c0.ts
Bloomberg,mitv://198.255.74.56:41196/602fedae000dcc2e79f927ba4927ea86.ts
CN 卡通,mitv://198.255.74.56:41196/602fedae000cf31d79f92783813a6f38.ts
Disney迪士尼,mitv://198.255.74.56:41196/602fedae000c163d79f9274a1da0cc01.ts
BabyTV,mitv://198.255.74.56:41196/602fedae000b3db179f92713267db8a9.ts
BabyFirst,mitv://198.255.74.56:41196/602fedae000a5d1e79f926d95456109a.ts
E! Entertainment,mitv://198.255.74.56:41196/602fedae0008925179f926640b90f9a4.ts
Ci罪案偵緝 HD,mitv://198.255.74.56:41196/602fedae000822cc79f9264775dc7f5c.ts
fashiontv HD,mitv://198.255.74.56:41196/602feda9000934e979f9130510c097f4.ts
Warner Bros HD,mitv://198.255.74.56:41196/602feda9000850af79f912cba7e5256c.ts
Warner Bros(备),mitv://198.255.74.56:41196/602fedfb00023e4179fa518d7433c740.ts
Nick Jr,mitv://198.255.74.56:41196/602feda900076e6d79f9129126092faf.ts
MY KIDS,mitv://198.255.74.56:41196/602feda90006894a79f912561c77fd35.ts
CatchPlay HD,mitv://198.255.74.56:41196/602feda90005a04679f9121b7a0ddf3e.ts
NBA HD,mitv://198.255.74.56:41196/602feda90004ca3979f911e4cb2f3a65.ts
GOLF,mitv://198.255.74.56:41196/602feda90003f79879f911ae669509c1.ts
MTV LIVE HD,mitv://198.255.74.56:41196/602feda9000248db79f91140f407eb53.ts
BBC HD,mitv://198.255.74.56:41196/602feda900015f4a79f91104dfd67836.ts
BBC Lifestyle HD,mitv://198.255.74.56:41196/602feda90000799e79f910c993ab28d3.ts
BBC earth HD,mitv://198.255.74.56:41196/602feda8000ed6f779f9108f84653d38.ts
FRANCE 24-English,mitv://198.255.74.56:41196/602feda8000e73cb79f9107589c63fa8.ts
tvN HD,mitv://198.255.74.56:41196/602feda300074f4179f8fb195eed7662.ts
TV5,mitv://198.255.74.56:41196/602feda30005980079f8faa93ee78288.ts
AXN,mitv://198.255.74.56:41196/602feda30004c15579f8fa7296229424.ts
CNN HD,mitv://198.255.74.56:41196/602feda30003e57a79f8fa3945468c9b.ts
CNBC,mitv://198.255.74.56:41196/602feda30002fe8579f8f9fe4feae471.ts
Boomerang,mitv://198.255.74.56:41196/602feda30002217979f8f9c6ecf28be1.ts
Mezzo Live HD,mitv://198.255.74.56:41196/602feda3000139bf79f8f98ae5d0f31e.ts
LUXE TV,mitv://198.255.74.56:41196/602feda30000493d79f8f94d5e095c4c.ts
DW-TV,mitv://198.255.74.56:41196/602feda2000eabc779f8f9145320e7c7.ts
CCTV-1 綜合 HD,mitv://198.255.74.56:41196/602feda2000da7ca79f8f8d1d9dbaac2.ts
CCTV-2 財經,mitv://198.255.74.56:41196/602feda2000cc4c879f8f89728ee0987.ts
CCTV-3 綜藝 HD,mitv://198.255.74.56:41196/602feda2000c853179f8f887710260d4.ts
CCTV-4 中文國際,mitv://198.255.74.56:41196/602fed9e00058d6079f8e71e63502c3e.ts
CCTV-5 體育 HD,mitv://198.255.74.56:41196/602fed9e0004ac3a79f8e6e4b6a13d05.ts
CCTV-5+ 體育賽事 HD,mitv://198.255.74.56:41196/602fed9e0003c82279f8e6aa675f2354.ts
CCTV-6 HD,mitv://198.255.74.56:41196/602fed9e0002dfec79f8e66f51dcb57a.ts
CCTV-7 軍事農業,mitv://198.255.74.56:41196/602fed9e0002007479f8e635267080ff.ts
CCTV-8 電視劇 HD,mitv://198.255.74.56:41196/602fed9e00011ecb79f8e5fc27243438.ts
CCTV-9 HD,mitv://198.255.74.56:41196/602fed9e00003c7479f8e5c2d64f015d.ts
CCTV-10 HD,mitv://198.255.74.56:41196/602fed9d000e93ab79f8e58564c9cdc7.ts
CCTV-11 戲曲,mitv://198.255.74.56:41196/602fed9d000d6a7f79f8e539f657264b.ts
CCTV-12 社會與法,mitv://198.255.74.56:41196/602fed9d000c896879f8e5004bb0934d.ts
CCTV-13 新聞,mitv://198.255.74.56:41196/602fed9d000babf679f8e4c7653eb1e5.ts
CCTV-14 少兒,mitv://198.255.74.56:41196/602fed9d000ac2bb79f8e48b99aad0dd.ts
CCTV-15 音樂,mitv://198.255.74.56:41196/602fed9d000a712979f8e476610ff238.ts
CCTV懷舊劇場,mitv://198.255.74.56:41196/602fed9800008ee979f8ce67862affc0.ts
湖南衛視 HD,mitv://198.255.74.56:41196/602fed97000eb08a79f8ce1d6b992f3b.ts
湖南卫视(备),mitv://198.255.74.56:41196/602fed7a000492ef79f85a3e29802871.ts
浙江衛視 HD,mitv://198.255.74.56:41196/602fed97000dd49a79f8cde5309ffeb0.ts
浙江卫视(备),mitv://198.255.74.56:41196/602fed7a0003bd0079f85a0734e12c8e.ts
江蘇衛視 HD,mitv://198.255.74.56:41196/602fed97000cf80779f8cdacd556655c.ts
江苏卫视(备),mitv://198.255.74.56:41196/602fed7a0002e2c079f859cf78b141dc.ts
東方衛視 HD,mitv://198.255.74.56:41196/602fed97000c1a9a79f8cd733f5b74c8.ts
深圳衛視 HD,mitv://198.255.74.56:41196/602fed97000b38af79f8cd3af0f8a7ae.ts
廣東南方衛視2臺,mitv://198.255.74.56:41196/602fed97000a59b979f8cd0021fcc3f6.ts
珠江臺,mitv://198.255.74.56:41196/602fed970009754679f8ccc6214872a4.ts
珠江電影,mitv://198.255.74.56:41196/602fed970008885f79f8cc89cfae56ef.ts
廣東衛視,mitv://198.255.74.56:41196/602fed9700079b9a79f8cc4db4566ce9.ts
廣東體育,mitv://198.255.74.56:41196/602fed970006a98479f8cc0f12b9cb42.ts
新視覺 HD,mitv://198.255.74.56:41196/602fed970005ca7479f8cbd6f2f5608e.ts
遼寧衛視,mitv://198.255.74.56:41196/602fed9700057d1879f8cbc2acdc97ad.ts
重慶衛視,mitv://198.255.74.56:41196/602fed91000bb93079f8b5ea120f223e.ts
黑龍江衛視 HD,mitv://198.255.74.56:41196/602fed91000ad9eb79f8b5b18ac3160d.ts
北京衛視 HD,mitv://198.255.74.56:41196/602fed910009fa6e79f8b578cb3a0866.ts
河北衛視,mitv://198.255.74.56:41196/602fed9100091c8c79f8b53f2a52556a.ts
湖北衛視 HD,mitv://198.255.74.56:41196/602fed910008400a79f8b5074841afa0.ts
四川衛視 HD,mitv://198.255.74.56:41196/602fed910007661279f8b4cf358c137c.ts
貴州衛視,mitv://198.255.74.56:41196/602fed91000684a579f8b49549395a60.ts
廣西衛視,mitv://198.255.74.56:41196/602fed910005a70579f8b45df516fc01.ts
福建東南衛視,mitv://198.255.74.56:41196/602fed910003d0a479f8b3e43a80e95d.ts
江西衛視,mitv://198.255.74.56:41196/602fed910002e8a379f8b3a987013921.ts
天津衛視 HD,mitv://198.255.74.56:41196/602fed9100020cd279f8b370a6991ec8.ts
中華美食,mitv://198.255.74.56:41196/602fed910001c43679f8b35e33c734c5.ts
高爾夫網球,mitv://198.255.74.56:41196/602fed8c0007851a79f8a14fbe638d76.ts
風雲足球,mitv://198.255.74.56:41196/602fed8c0006a76979f8a1168e8049aa.ts
CHC動作電影,mitv://198.255.74.56:41196/602fed8c0005c22e79f8a0dc88eb55ad.ts
CHC家庭影院,mitv://198.255.74.56:41196/602fed8c0004d1a679f8a09e1717a413.ts
CHC高清電影 HD,mitv://198.255.74.56:41196/602fed8c0003ee1e79f8a0641766c123.ts
TBS,mitv://198.255.74.56:41196/602fed860003e05079f888f08ddc701c.ts
BSジャパン,mitv://198.255.74.56:41196/602fed80000b257979f8735d1b5b98bf.ts
BSフジ.181,mitv://198.255.74.56:41196/602fed80000a4fa979f8732628a050ef.ts
NHK教育,mitv://198.255.74.56:41196/602fed800009721579f872ed47e64701.ts
NHK-総合,mitv://198.255.74.56:41196/602fed800008910079f872b43328a822.ts
NHKBS1,mitv://198.255.74.56:41196/602fed800006df4e79f87244cf42ca81.ts
NHKBSプレミア,mitv://198.255.74.56:41196/602fed800007b9c779f8727c837d40c3.ts
TOKYOMX,mitv://198.255.74.56:41196/602fed800006093279f8720e994a6acd.ts
テレビ朝日,mitv://198.255.74.56:41196/602fed800005311379f871d65769276d.ts
フジテレビ,mitv://198.255.74.56:41196/602fed80000457bb79f8719fd2b5ca6c.ts
テレビ東京,mitv://198.255.74.56:41196/602fed8000028ae579f871290a9e9fc4.ts
日テレ,mitv://198.255.74.56:41196/602fed800003747579f87165e761e19f.ts
AEC,mitv://198.255.74.56:41196/602fed8c0002276e79f89fef15329712.ts
AOD,mitv://198.255.74.56:41196/602fed8c00014a8e79f89fb7b371c590.ts
AWANI,mitv://198.255.74.56:41196/602fed8b000ea38979f89f39863738d3.ts
BERNAMA,mitv://198.255.74.56:41196/602fed8b000dbe9579f89efff17de4d8.ts
PRIMA,mitv://198.255.74.56:41196/602fed8b000ce61679f89ec7838255f4.ts
RIA,mitv://198.255.74.56:41196/602fed8b000c8f3579f89eb18f6161a5.ts
TV1,mitv://198.255.74.56:41196/602fed86000e939579f88bad931933a8.ts
TV2,mitv://198.255.74.56:41196/602fed86000db89b79f88b750a020a62.ts
TV3,mitv://198.255.74.56:41196/602fed86000ce44279f88b3f359798c1.ts
NTV7,mitv://198.255.74.56:41196/602fed86000bfd8f79f88b04623d4152.ts
TV8,mitv://198.255.74.56:41196/602fed86000b119979f88ac89b44ed10.ts
TV9,mitv://198.255.74.56:41196/602fed86000a1a1379f88a881d5b2b28.ts
華麗臺,mitv://198.255.74.56:41196/602fed860009131e79f88a4571788ad4.ts
小太陽,mitv://198.255.74.56:41196/602fed86000714b179f889c2d03788b6.ts
